Timestamp,Estimated AQI,PM2.5,PM10,CO,NO,NO2,O3,SO2,NH3
2021-12-11 15:00:00,484.41,422.88,484.41,14099.12,339.75,252.25,0,68.66,131.73
2021-12-11 16:00:00,538.8,467.03,538.8,14739.99,339.75,265.96,0,79.15,147.94
2021-12-11 17:00:00,561.02,481.8,561.02,14312.74,311.14,257.73,0,81.06,158.07
2021-12-11 18:00:00,559.61,479.46,559.61,13565.06,282.53,249.51,0,78.2,160.1
2021-12-11 19:00:00,534.21,462.44,534.21,12603.76,253.92,249.51,0,72.48,151.99
2021-12-11 20:00:00,485.49,427.23,485.49,11108.4,207.42,241.28,0,67.71,137.81
2021-12-11 21:00:00,417.14,372.39,417.14,9078.98,146.63,216.6,0,61.99,113.49
2021-12-11 22:00:00,330.53,298.36,330.53,6408.69,79.57,172.73,0,49.59,80.05
2021-12-11 23:00:00,270.83,245.89,270.83,4486.08,34.87,134.35,0.01,36.24,55.73
2021-12-12 00:00:00,245.71,222.86,245.71,3524.78,16.32,109.67,0.14,26.7,44.08
2021-12-12 01:00:00,234.01,210.23,234.01,3124.24,12.74,91.85,0.29,20.5,38.5
2021-12-12 02:00:00,251.54,221.7,251.54,3685,38,82.94,0.01,20.03,42.56
2021-12-12 03:00:00,299.24,259.62,299.24,5447.39,107.29,82.25,0.17,23.84,54.21
2021-12-12 04:00:00,387.77,334.18,387.77,8117.68,203.85,91.85,1.48,27.66,64.34
2021-12-12 05:00:00,476.18,413.74,476.18,10467.53,278.95,105.56,3.49,25.75,59.28
2021-12-12 06:00:00,515.88,459.5,515.88,11322.02,282.53,137.09,6.71,23.84,47.12
2021-12-12 07:00:00,175.37,158.34,175.37,2563.48,18.33,79.51,66.52,50.07,15.71
2021-12-12 08:00:00,179.11,163.02,179.11,2349.85,12.63,77.46,85.12,55.79,14.57
2021-12-12 09:00:00,187.95,171.86,187.95,2456.67,10.17,85.68,90.84,61.04,14.95
2021-12-12 10:00:00,219.09,198.1,219.09,3631.59,24.36,127.49,41.84,54.36,20.27
2021-12-12 11:00:00,278.39,249.72,278.39,5554.2,77.78,153.54,5.99,42.44,27.11
2021-12-12 12:00:00,336.74,301.32,336.74,7690.43,157.36,157.65,0.4,34.33,32.93
2021-12-12 13:00:00,425.21,379.54,425.21,10894.78,264.64,186.44,0,37.67,49.14
2021-12-12 14:00:00,525.66,466.95,525.66,14099.12,354.05,224.83,0,48.16,74.98
2021-12-12 15:00:00,599.84,529.02,599.84,15594.48,389.81,241.28,0,57.7,102.34
2021-12-12 16:00:00,630.27,548.28,630.27,15380.86,371.93,238.54,0,62.94,125.65
2021-12-12 17:00:00,624.72,534.34,624.72,14099.12,325.44,213.86,0,58.65,129.7
2021-12-12 18:00:00,605.96,511.86,605.96,12817.38,289.68,183.7,0,47.21,112.47
2021-12-12 19:00:00,581.46,491.08,581.46,12069.7,271.8,163.14,0,35.29,87.14
2021-12-12 20:00:00,540.99,456.2,540.99,11001.59,243.19,148.06,0,30.52,81.06
2021-12-12 21:00:00,480.38,402.11,480.38,9292.6,189.54,132.98,0,30.28,82.08
2021-12-12 22:00:00,418.53,350.5,418.53,7583.62,134.11,122.01,0,33.38,83.09
2021-12-12 23:00:00,390.71,330.13,390.71,6622.31,106.39,115.16,0,38.15,86.13
2021-12-13 00:00:00,391.49,334.64,391.49,6408.69,99.24,111.04,0,42.44,94.23
2021-12-13 01:00:00,401.77,344.92,401.77,6355.29,99.24,109.67,0,47.21,103.35
2021-12-13 02:00:00,450.86,387.5,450.86,7370,137.69,111.04,0,56.74,124.63
2021-12-13 03:00:00,554.92,479.45,554.92,10467.53,246.76,123.38,0.11,72.48,160.1
2021-12-13 04:00:00,650.69,562.17,650.69,13458.25,357.63,142.57,1.68,85.83,192.52
2021-12-13 05:00:00,721.01,623.15,721.01,15167.24,404.12,169.99,5.05,87.74,202.66
2021-12-13 06:00:00,742.3,649.98,742.3,15167.24,361.2,222.09,11,73.43,158.07
2021-12-13 07:00:00,187.71,171.97,187.71,2403.26,21.46,82.25,81.54,117.3,16.09
2021-12-13 08:00:00,161.45,149.49,161.45,1735.69,11.4,61.69,108.72,101.09,9.25
2021-12-13 09:00:00,161.97,150.3,161.97,1602.17,7.82,56.89,125.89,87.74,8.23
2021-12-13 10:00:00,213.9,194.91,213.9,3017.43,22.35,113.79,66.52,75.34,21.03
2021-12-13 11:00:00,299.19,269.79,299.19,5287.17,70.63,183.7,13.41,73.43,44.08
2021-12-13 12:00:00,365.02,328.77,365.02,7370,143.05,219.35,0.89,75.34,64.85
2021-12-13 13:00:00,440.14,395.23,440.14,10253.91,239.61,252.25,0,84.88,88.16
2021-12-13 14:00:00,542.44,484.68,542.44,13244.63,332.59,279.66,0,99.18,116.53
2021-12-13 15:00:00,652.43,577.6,652.43,15380.86,386.24,290.63,0,108.72,141.86
2021-12-13 16:00:00,759.73,665.37,759.73,16876.22,422,293.37,0,113.49,164.15
2021-12-13 17:00:00,823.42,710.39,823.42,17517.09,432.73,279.66,0,110.63,180.36
2021-12-13 18:00:00,823.38,701,823.38,16876.22,411.27,252.25,0,100.14,180.36
2021-12-13 19:00:00,774.38,653.82,774.38,15594.48,371.93,227.57,0,88.69,168.2
2021-12-13 20:00:00,710,595.01,710,13671.88,318.29,208.38,0,79.15,154.02
2021-12-13 21:00:00,640.82,529.54,640.82,11642.46,253.92,186.44,0,66.76,137.81
2021-12-13 22:00:00,571.82,468.04,571.82,9613.04,191.33,164.51,0,56.74,123.62
2021-12-13 23:00:00,500.81,407.32,500.81,7904.05,141.26,143.95,0,48.64,115.51
2021-12-14 00:00:00,426.01,343.81,426.01,6195.07,101.03,120.64,0,40.05,107.41
2021-12-14 01:00:00,343.35,275.29,343.35,4646.3,70.63,94.59,0,30.99,96.26
2021-12-14 02:00:00,320.37,259.03,320.37,4753.11,86.72,82.25,0,30.52,94.23
2021-12-14 03:00:00,348.2,285.2,348.2,6622.31,160.93,87.05,0.08,33.86,94.23
2021-12-14 04:00:00,251.76,208.14,251.76,5340.58,114.44,90.48,2.46,16.93,37.49
2021-12-14 05:00:00,201.43,164.52,201.43,4272.46,76.89,85,10.64,12.64,28.12
2021-12-14 06:00:00,141,114.4,141,2910.61,38.44,69.92,30.76,13.83,21.03
2021-12-14 07:00:00,73.17,65.96,73.17,867.84,2.79,21.25,111.58,20.27,7.16
2021-12-14 08:00:00,77.35,71.81,77.35,700.95,1.23,13.54,127.32,19.07,5.57
2021-12-14 09:00:00,78.59,73.39,78.59,680.92,0.79,12.68,131.61,19.07,5.32
2021-12-14 10:00:00,95.98,87.93,95.98,1281.74,2.88,44.55,91.55,18.6,10.01
2021-12-14 11:00:00,129.57,115.85,129.57,2670.29,12.52,106.93,27.54,20.03,17.99
2021-12-14 12:00:00,158.09,138.13,158.09,4486.08,53.2,142.57,1.4,20.5,25.33
2021-12-14 13:00:00,189.36,158.98,189.36,6622.31,137.69,139.83,0,17.4,32.93
2021-12-14 14:00:00,230.19,187.74,230.19,8010.86,205.64,122.01,0,15.5,36.98
2021-12-14 15:00:00,278.25,222.78,278.25,8331.3,223.52,106.93,0,15.74,38.5
2021-12-14 16:00:00,316.54,249.44,316.54,8117.68,207.42,98.71,0,17.88,43.57
2021-12-14 17:00:00,367.46,288.26,367.46,8331.3,203.85,95.96,0,23.84,60.29
2021-12-14 18:00:00,394.62,309.84,394.62,8544.92,212.79,93.22,0,27.42,70.93
2021-12-14 19:00:00,347.52,272.98,347.52,7690.43,187.75,91.85,0,24.56,63.84
2021-12-14 20:00:00,274.98,217.2,274.98,6141.66,139.47,86.37,0,17.88,46.1
2021-12-14 21:00:00,212.53,169.2,212.53,4592.9,86.72,76.77,0,10.61,26.09
2021-12-14 22:00:00,144.52,115.39,144.52,2883.91,30.85,69.23,0.04,5.36,10.77
2021-12-14 23:00:00,117.45,94.15,117.45,2056.12,7.6,63.06,1.08,4.41,8.87
2021-12-15 00:00:00,109.12,88.61,109.12,1789.09,1.7,56.21,5.32,4.47,8.74
2021-12-15 01:00:00,111.51,91.22,111.51,1842.5,2.12,54.15,5.63,5.01,9.63
2021-12-15 02:00:00,139.6,114.89,139.6,2563.48,21.68,58.95,0.31,7.03,13.93
2021-12-15 03:00:00,177.43,146.66,177.43,3898.62,73.31,62.38,0.34,9.18,18.24
2021-12-15 04:00:00,210.57,174.69,210.57,5180.36,126.96,65.12,2.15,10.97,23.56
2021-12-15 05:00:00,231.39,191.78,231.39,5928.04,155.57,70.6,5.05,12.4,28.88
2021-12-15 06:00:00,232.08,192.47,232.08,5981.45,150.2,82.25,9.21,13.35,28.63
2021-12-15 07:00:00,51.9,44.89,51.9,1094.82,9.05,37.36,82.25,66.76,5.38
2021-12-15 08:00:00,51,44.96,51,881.2,5.76,28.79,97.27,59.13,4.24
2021-12-15 09:00:00,55.08,48.87,55.08,881.2,4.81,28.79,103,55.31,4.18
2021-12-15 10:00:00,66.91,57.4,66.91,1281.74,6.54,46.61,82.97,38.62,8.36
2021-12-15 11:00:00,75.77,62.57,75.77,1762.39,6.59,70.6,50.78,19.79,13.05
2021-12-15 12:00:00,76.43,61.7,76.43,2002.72,2.96,90.48,19.13,11.56,14.82
2021-12-15 13:00:00,89.04,71.55,89.04,2429.96,14.08,97.33,1.77,9.54,16.97
2021-12-15 14:00:00,111.09,89.64,111.09,2777.1,28.61,91.85,0.04,9.18,18.75
2021-12-15 15:00:00,132.69,107.27,132.69,2883.91,30.85,89.11,0.02,8.94,18.75
2021-12-15 16:00:00,147.6,119.61,147.6,2883.91,26.15,87.74,0.05,8.7,17.23
2021-12-15 17:00:00,149.65,121.42,149.65,2696.99,16.54,85.68,0.35,8.34,14.95
2021-12-15 18:00:00,135.67,109.75,135.67,2349.85,6.48,80.88,2.91,7.51,11.91
2021-12-15 19:00:00,102.57,82.44,102.57,1815.8,0.35,62.38,20.21,6.38,8.74
2021-12-15 20:00:00,85.74,68.16,85.74,1508.71,0.01,47.98,35.05,5.66,7.92
2021-12-15 21:00:00,78.83,62.4,78.83,1361.85,0,36.67,44.35,5.72,7.79
2021-12-15 22:00:00,70.49,56.14,70.49,1268.39,0,26.39,55.07,6.08,7.28
2021-12-15 23:00:00,69.43,55.9,69.43,1268.39,0,22.28,60.08,6.08,7.28
2021-12-16 00:00:00,69.54,56.47,69.54,1268.39,0,20.39,62.23,6.26,7.54
2021-12-16 01:00:00,90.27,74.29,90.27,1535.42,0.02,32.56,43.27,5.25,9.63
2021-12-16 02:00:00,144.61,121.19,144.61,2590.18,12.29,66.49,4.65,6.97,16.47
2021-12-16 03:00:00,224.11,189.51,224.11,4859.92,88.51,77.46,0.18,11.09,26.09
2021-12-16 04:00:00,295.31,247.2,295.31,7156.37,168.09,85,2.41,14.31,34.96
2021-12-16 05:00:00,318.38,260.49,318.38,7690.43,185.97,90.48,6.26,15.14,40.02
2021-12-16 06:00:00,316.94,255.33,316.94,7370,162.72,105.56,12.16,15.97,38
2021-12-16 07:00:00,84.45,70.99,84.45,1615.52,12.41,43.87,79.39,30.52,9.25
2021-12-16 08:00:00,63.84,55.15,63.84,1041.41,4.86,25.7,104.43,29.09,5.76
2021-12-16 09:00:00,55.84,49.54,55.84,827.79,2.57,18.34,115.87,27.42,4.37
2021-12-16 10:00:00,98.86,85.18,98.86,2643.59,29.06,78.14,45.06,22.89,16.72
2021-12-16 11:00:00,181.07,154.67,181.07,5981.45,125.17,117.9,5.99,22.41,32.17
2021-12-16 12:00:00,260.4,225.15,260.4,9399.41,253.92,132.98,0.5,24.56,41.54
2021-12-16 13:00:00,333.09,290.39,333.09,12496.95,379.09,150.8,0,28.37,52.69
2021-12-16 14:00:00,396.49,344.04,396.49,14099.12,439.88,167.25,0,26.94,60.8
2021-12-16 15:00:00,403.29,344.38,403.29,12710.57,371.93,165.88,0,20.74,59.28
2021-12-16 16:00:00,320.77,269.82,320.77,8758.54,219.94,148.06,0,15.14,44.58
2021-12-16 17:00:00,289.13,240.53,289.13,7049.56,157.36,131.61,0,12.16,36.48
2021-12-16 18:00:00,265.33,218.14,265.33,6034.85,119.81,120.64,0,9.78,28.12
2021-12-16 19:00:00,221.46,181.24,221.46,4913.33,81.36,113.79,0,7.09,19
2021-12-16 20:00:00,182.18,148.95,182.18,3845.21,45.15,108.3,0,5.6,15.33
2021-12-16 21:00:00,155.42,127.54,155.42,3017.43,19.22,98.71,0.07,5.13,14.44
2021-12-16 22:00:00,134,110.55,134,2349.85,3.91,83.63,2.57,5.01,13.93
2021-12-16 23:00:00,125.39,104.73,125.39,2002.72,0.4,66.49,10.55,5.25,13.3
2021-12-17 00:00:00,126.76,107.25,126.76,1895.9,0.2,58.95,15.2,5.9,13.3
2021-12-17 01:00:00,143.58,121.27,143.58,2162.93,1.98,67.17,7.96,9.54,21.79
2021-12-17 02:00:00,206.23,172.52,206.23,3578.19,42.47,81.57,0.07,19.55,46.1
2021-12-17 03:00:00,311.58,260.17,311.58,6622.31,153.78,95.96,0.13,35.29,82.08
2021-12-17 04:00:00,437.9,367.86,437.9,10574.34,293.25,119.27,1.86,54.36,124.63
2021-12-17 05:00:00,516.81,437.46,516.81,12817.38,364.78,146.69,5.28,64.85,147.94
2021-12-17 06:00:00,455.52,389.2,455.52,10894.78,278.95,164.51,11.8,51.5,116.53
2021-12-17 07:00:00,63.75,55.16,63.75,1174.93,8.16,34.27,98.71,24.8,10.26
2021-12-17 08:00:00,48.6,42.44,48.6,774.38,3.3,17.14,117.3,17.64,5.83
2021-12-17 09:00:00,53.87,47.71,53.87,754.36,2.21,14.05,127.32,14.54,5.45
2021-12-17 10:00:00,82.02,72.95,82.02,1068.12,2.68,23.31,124.45,10.37,8.04
2021-12-17 11:00:00,126.92,113.43,126.92,1535.42,2.24,40.44,115.87,10.13,11.02
2021-12-17 12:00:00,173.67,155.97,173.67,2056.12,0.44,62.38,100.14,10.97,12.92
2021-12-17 13:00:00,208.4,187.42,208.4,2643.59,0,91.85,72.24,11.21,14.57
2021-12-17 14:00:00,239.22,214.27,239.22,3097.53,0.01,112.41,50.07,11.09,15.96
2021-12-17 15:00:00,262.42,233.96,262.42,3257.75,0.02,112.41,43.99,10.85,15.33
2021-12-17 16:00:00,277.49,246.02,277.49,3364.56,0.05,111.04,36.84,10.25,14.82
2021-12-17 17:00:00,288.22,252.57,288.22,3471.37,0.22,111.04,25.03,9.66,15.45
2021-12-17 18:00:00,279.99,242.97,279.99,3364.56,0.62,108.3,16.99,8.7,14.95
2021-12-17 19:00:00,259.05,224.37,259.05,3070.83,0.67,98.71,14.66,7.03,11.78
2021-12-17 20:00:00,239.46,208.06,239.46,2750.4,0.18,83.63,18.6,5.3,9.12
2021-12-17 21:00:00,223.34,193.58,223.34,2456.67,0.04,67.86,23.6,4.53,8.74
2021-12-17 22:00:00,207.03,179.13,207.03,2189.64,0.02,54.84,26.82,4.71,11.02
2021-12-17 23:00:00,194.19,167.7,194.19,2029.42,0.01,46.61,28.25,5.78,15.45
2021-12-18 00:00:00,187.01,160.77,187.01,1976.01,0.03,45.93,26.11,7.39,20.52
2021-12-18 01:00:00,181.73,155.03,181.73,2029.42,0.19,52.78,20.56,9.78,27.11
2021-12-18 02:00:00,195.86,165.45,195.86,2616.88,9.83,72.66,3.26,14.66,38
2021-12-18 03:00:00,232.03,195.11,232.03,4005.43,56.33,82.94,0.3,21.93,53.2
2021-12-18 04:00:00,284.9,239.15,284.9,5661.01,114.44,91.85,3.89,28.61,67.89
2021-12-18 05:00:00,325.49,275.55,325.49,6782.53,150.2,100.08,9.21,27.66,67.89
2021-12-18 06:00:00,342.34,297.54,342.34,7156.37,144.84,123.38,17.17,23.84,56.24
2021-12-18 07:00:00,114.29,101.73,114.29,1682.28,12.18,49.35,95.84,48.64,15.58
2021-12-18 08:00:00,111.85,101.02,111.85,1361.85,7.26,39.07,121.59,53.41,12.03
2021-12-18 09:00:00,123.84,112.76,123.84,1361.85,5.42,38.04,137.33,56.27,11.02
2021-12-18 10:00:00,161.47,145.24,161.47,2376.56,13.97,76.77,85.12,37.67,16.47
2021-12-18 11:00:00,215.36,191.65,215.36,3952.03,39.34,119.27,22.89,20.5,23.31
2021-12-18 12:00:00,263.73,233.22,263.73,5447.39,88.51,132.98,1.74,15.97,29.89
2021-12-18 13:00:00,327.7,288.77,327.7,7476.81,157.36,152.17,0,19.07,42.05
2021-12-18 14:00:00,403.55,355.76,403.55,8972.17,196.7,174.11,0,20.74,52.18
2021-12-18 15:00:00,462.85,409,462.85,9185.79,193.12,183.7,0,18.84,54.72
2021-12-18 16:00:00,502.72,444.72,502.72,9185.79,182.39,178.22,0,15.5,50.66
2021-12-18 17:00:00,499.45,441.49,499.45,8331.3,146.63,163.14,0,11.44,43.57
2021-12-18 18:00:00,435.24,384.79,435.24,6515.5,88.51,142.57,0,8.23,32.93
2021-12-18 19:00:00,310.41,278.16,310.41,4005.43,14.98,119.27,0.95,6.5,19.25
2021-12-18 20:00:00,264.87,238.46,264.87,3177.64,1.54,94.59,7.6,5.07,15.71
2021-12-18 21:00:00,247.45,222.43,247.45,2803.8,0.16,75.4,16.27,4.53,15.71
2021-12-18 22:00:00,233.59,209.51,233.59,2510.07,0.03,61.01,23.25,4.89,17.23
2021-12-18 23:00:00,223.45,200.06,223.45,2296.45,0.01,52.09,28.97,6.2,20.77
2021-12-19 00:00:00,216.44,193.05,216.44,2189.64,0.01,50.04,30.04,7.63,25.33
2021-12-19 01:00:00,211.63,186.85,211.63,2243.04,0.13,56.21,21.99,9.54,30.65
2021-12-19 02:00:00,222.49,193.06,222.49,2723.69,9.72,74.03,2.86,12.87,39.01
2021-12-19 03:00:00,244.68,209.67,244.68,3791.81,47.39,81.57,0.49,16.93,47.12
2021-12-19 04:00:00,273.63,233.51,273.63,4966.74,92.98,87.74,5.54,20.98,54.21
2021-12-19 05:00:00,284.77,243.25,284.77,5287.17,106.39,91.85,13.23,19.31,48.64
2021-12-19 06:00:00,263.37,226.05,263.37,4699.71,80.47,98.71,26.46,14.78,34.96
2021-12-19 07:00:00,107.17,95.24,107.17,1441.96,9.28,39.07,101.57,18.12,13.68
2021-12-19 08:00:00,112.59,101.94,112.59,1201.63,5.03,28.45,128.75,19.79,12.41
2021-12-19 09:00:00,128.6,117.48,128.6,1268.39,3.63,26.73,145.91,23.13,12.54
2021-12-19 10:00:00,173.1,156.27,173.1,2376.56,11.96,69.92,92.98,20.98,18.75
2021-12-19 11:00:00,236.92,211.7,236.92,3898.62,33.53,122.01,27.89,19.07,30.4
2021-12-19 12:00:00,286.87,254.19,286.87,5340.58,80.47,145.32,2.12,22.17,44.58
2021-12-19 13:00:00,346.73,305.2,346.73,7476.81,159.14,165.88,0,30.52,65.86
2021-12-19 14:00:00,423.69,370.99,423.69,10147.09,236.03,194.67,0,42.44,92.21
2021-12-19 15:00:00,508.4,444.99,508.4,12496.95,289.68,222.09,0,53.41,118.55
2021-12-19 16:00:00,591.52,515.08,591.52,14312.74,318.29,252.25,0,63.9,143.89
2021-12-19 17:00:00,636.31,551.49,636.31,14739.99,311.14,260.47,0,67.71,156.04
2021-12-19 18:00:00,625.54,539.8,625.54,13671.88,275.37,249.51,0,63.9,151.99
2021-12-19 19:00:00,568.63,491.27,568.63,11962.89,227.09,233.05,0,56.74,133.75
2021-12-19 20:00:00,500.76,434.57,500.76,9933.47,169.87,211.12,0,47.21,113.49
2021-12-19 21:00:00,432.34,375.47,432.34,7690.43,110.86,183.7,0,37.19,91.2
2021-12-19 22:00:00,356.89,309.34,356.89,5447.39,57.22,145.32,0,24.8,65.86
2021-12-19 23:00:00,309.12,267.16,309.12,4112.24,28.61,117.9,0,16.69,47.62
2021-12-20 00:00:00,288.4,248.3,288.4,3631.59,18.33,100.08,0.03,12.76,38.5
2021-12-20 01:00:00,278.81,238.71,278.81,3471.37,17.88,85.68,0.06,9.18,29.64
2021-12-20 02:00:00,299.88,254.19,299.88,4058.84,42.02,80.2,0,11.32,34.45
2021-12-20 03:00:00,333.39,281.18,333.39,5340.58,92.09,86.37,0.33,15.97,43.06
2021-12-20 04:00:00,351.38,296.85,351.38,6301.88,134.11,91.85,2.62,18.12,47.12
2021-12-20 05:00:00,358.74,303.28,358.74,6675.72,150.2,97.33,6.79,16.69,44.08
2021-12-20 06:00:00,332.7,281.9,332.7,6141.66,126.96,106.93,13.59,15.26,36.98
2021-12-20 07:00:00,147.44,130.87,147.44,1976.01,13.63,56.21,81.54,18.12,16.09
2021-12-20 08:00:00,156.86,142.39,156.86,1602.17,6.43,40.44,114.44,21.22,15.45
2021-12-20 09:00:00,179.18,164.36,179.18,1682.28,4.69,40.78,133.04,25.99,16.09
2021-12-20 10:00:00,244.7,221.38,244.7,3150.94,17.43,100.08,76.53,27.89,28.63
2021-12-20 11:00:00,340.97,305.08,340.97,5393.98,59.01,167.25,16.45,32.9,51.68
2021-12-20 12:00:00,423.09,376.95,423.09,7690.43,139.47,197.41,1.03,41.01,74.98
2021-12-20 13:00:00,521.11,461.94,521.11,11535.64,271.8,227.57,0,57.22,106.39
2021-12-20 14:00:00,648.12,569.85,648.12,16021.73,396.97,263.21,0,75.34,141.86
2021-12-20 15:00:00,751.68,655.72,751.68,18157.96,432.73,268.7,0,75.34,149.97
2021-12-20 16:00:00,737.59,637.91,737.59,15167.24,318.29,216.6,0,35.29,92.21
2021-12-20 17:00:00,657.4,561.45,657.4,10894.78,193.12,160.4,0,17.17,51.17
2021-12-20 18:00:00,572.78,484.28,572.78,7904.05,123.38,123.38,0,13.47,34.45
2021-12-20 19:00:00,482.27,406.78,482.27,6141.66,84.04,102.82,0,10.61,24.57
2021-12-20 20:00:00,422.8,355.66,422.8,5073.55,59.9,91.85,0,9.18,23.05
2021-12-20 21:00:00,379.39,317.81,379.39,4272.46,36.66,82.94,0.01,8.94,24.57
2021-12-20 22:00:00,351.35,293.96,351.35,3738.4,20.12,77.46,0.07,10.25,30.65
2021-12-20 23:00:00,342.43,287.83,342.43,3578.19,14.19,75.4,0.15,13.95,42.05
2021-12-21 00:00:00,349.72,297.44,349.72,3738.4,15.87,76.09,0.09,18.36,52.69
2021-12-21 01:00:00,367.55,317.11,367.55,4112.24,26.38,78.14,0.02,23.13,62.32
2021-12-21 02:00:00,419.94,363.91,419.94,5340.58,68.84,82.25,0,29.33,76
2021-12-21 03:00:00,488.78,420.65,488.78,7690.43,157.36,91.85,0.08,35.29,88.16
2021-12-21 04:00:00,560.32,476.38,560.32,10147.09,257.49,104.19,1.4,40.05,96.26
2021-12-21 05:00:00,597.83,505.53,597.83,11428.83,303.98,113.79,4.25,33.86,83.09
2021-12-21 06:00:00,570.56,486.67,570.56,10574.34,253.92,131.61,9.48,21.22,53.2
2021-12-21 07:00:00,221.76,202.16,221.76,2403.26,12.63,56.89,98.71,27.89,13.68
2021-12-21 08:00:00,223.58,208.41,223.58,1949.31,5.31,36.67,140.19,32.42,10.01
2021-12-21 09:00:00,235.84,222.31,235.84,1922.61,3.32,32.22,167.37,34.33,9.37
2021-12-21 10:00:00,299.19,278.43,299.19,3284.45,12.41,89.11,101.57,25.99,17.73
2021-12-21 11:00:00,396.79,365.56,396.79,5180.36,39.34,146.69,25.75,17.64,26.35
2021-12-21 12:00:00,465.68,426.99,465.68,6835.94,94.77,161.77,1.83,16.21,33.94
2021-12-21 13:00:00,532.42,484.88,532.42,8972.17,175.24,174.11,0,22.65,50.66
2021-12-21 14:00:00,603.82,546.03,603.82,10681.15,232.46,197.41,0,31.47,72.96
2021-12-21 15:00:00,674.49,606.46,674.49,11642.46,246.76,219.35,0,38.15,92.21
2021-12-21 16:00:00,745.45,669.97,745.45,12390.14,253.92,233.05,0,45.3,111.46
2021-12-21 17:00:00,801.31,721.18,801.31,12924.19,253.92,241.28,0,52.45,127.67
2021-12-21 18:00:00,815.5,735.37,815.5,13031.01,243.19,238.54,0,53.88,128.69
2021-12-21 19:00:00,794.04,719.5,794.04,12603.76,227.09,233.05,0,50.54,120.58
2021-12-21 20:00:00,765.05,697.96,765.05,11962.89,198.48,233.05,0,49.59,119.57
2021-12-21 21:00:00,743.6,681.17,743.6,11108.4,162.72,235.8,0,48.64,119.57
2021-12-21 22:00:00,698.04,642.58,698.04,9719.85,118.02,224.83,0,45.3,112.47
2021-12-21 23:00:00,665.45,614.19,665.45,8651.73,84.04,213.86,0,42.92,108.42
2021-12-22 00:00:00,658.13,603.6,658.13,8331.3,72.42,208.38,0,43.39,112.47
2021-12-22 01:00:00,656.73,596.15,656.73,8224.49,76,197.41,0,44.35,118.55
2021-12-22 02:00:00,680.47,616.16,680.47,8758.54,107.29,183.7,0,49.11,129.7
2021-12-22 03:00:00,717.61,652.37,717.61,10147.09,178.81,172.73,0.14,55.79,145.91
2021-12-22 04:00:00,773.68,706.56,773.68,11749.27,250.34,180.96,2.84,63.9,166.18
2021-12-22 05:00:00,826.64,755.79,826.64,12924.19,278.95,208.38,9.21,70.57,180.36
2021-12-22 06:00:00,828.97,761.84,828.97,12603.76,236.03,252.25,20.38,65.8,158.07
2021-12-22 07:00:00,208.92,197.63,208.92,2269.74,11.51,65.12,121.59,44.35,20.01
2021-12-22 08:00:00,176.42,166.64,176.42,1815.8,7.49,49.35,140.19,42.92,14.06
2021-12-22 09:00:00,159.37,150.05,159.37,1668.93,6.09,47.3,144.48,49.11,12.03
2021-12-22 10:00:00,202.66,185.77,202.66,3070.83,21.01,106.93,76.53,49.11,24.32
2021-12-22 11:00:00,287.4,258.41,287.4,5393.98,67.95,172.73,16.81,48.16,48.13
2021-12-22 12:00:00,357.15,318.39,357.15,7583.62,146.63,197.41,1.12,50.54,69.92
2021-12-22 13:00:00,437.43,387.49,437.43,10574.34,253.92,222.09,0,59.6,96.26
2021-12-22 14:00:00,516.21,457.43,516.21,12603.76,314.71,244.02,0,64.85,119.57
2021-12-22 15:00:00,556.58,495.95,556.58,11962.89,286.1,235.8,0,57.7,119.57
2021-12-22 16:00:00,582.78,527.29,582.78,10894.78,243.19,208.38,0,31.95,80.05
2021-12-22 17:00:00,663.14,606.27,663.14,12390.14,275.37,200.15,0,21.46,60.8
2021-12-22 18:00:00,748.22,687.62,748.22,15380.86,329.02,211.12,0,18.84,47.12
2021-12-22 19:00:00,711.72,656.7,711.72,14953.61,282.53,216.6,0,23.13,41.04
2021-12-22 20:00:00,688.11,634.48,688.11,14099.12,253.92,211.12,0,28.85,48.64
2021-12-22 21:00:00,671.94,622.51,671.94,13244.63,228.88,205.64,0,32.9,57.76
2021-12-22 22:00:00,640.99,596.67,640.99,11535.64,184.18,189.19,0,32.9,63.33
2021-12-22 23:00:00,619.99,577.06,619.99,10040.28,144.84,172.73,0,31.95,66.88
2021-12-23 00:00:00,625.39,579.2,625.39,9292.6,123.38,161.77,0,33.38,70.93
2021-12-23 01:00:00,631.21,577.11,631.21,8331.3,98.35,139.83,0,29.09,63.33
2021-12-23 02:00:00,642.58,579.17,642.58,8010.86,109.08,113.79,0,22.89,50.66
2021-12-23 03:00:00,666.58,595.73,666.58,9399.41,184.18,102.82,0.05,20.27,42.56
2021-12-23 04:00:00,671.09,598.37,671.09,11001.59,261.07,102.82,0.8,18.36,39.52
2021-12-23 05:00:00,651.93,582.02,651.93,11428.83,278.95,108.3,2.57,17.4,41.04
2021-12-23 06:00:00,591.56,533.29,591.56,10040.28,214.58,127.49,6.26,17.17,34.96
2021-12-23 07:00:00,165.92,154.34,165.92,2082.82,8.27,56.21,92.98,53.88,6.78
2021-12-23 08:00:00,123.16,114.25,123.16,1562.12,5.98,40.78,110.15,56.74,5.95
2021-12-23 09:00:00,109.71,101.39,109.71,1415.25,5.31,38.39,117.3,57.22,5.83
2021-12-23 10:00:00,128.89,116.97,128.89,1869.2,7.93,58.26,95.84,34.81,10.13
